/BeginnerPhotos/airplane-room.png,52.13216702850091,-106.63589701420973
/BeginnerPhotos/arts-throvwalk.png,52.13243273915573,-106.63687814245054
/BeginnerPhotos/edu_gym.png,52.13550821950253,-106.63686659678524
/BeginnerPhotos/edu_maindoors.png,52.13531575703104,-106.63631592412261
/BeginnerPhotos/edu_secondaryentrance.png,52.13436432263024,-106.6369982167807
/BeginnerPhotos/arts_main_entrance.jpg,52.13204718940887,-106.6371717608091
/BeginnerPhotos/gordon_student_center.jpg,52.131600500463385,-106.63740870069192
/BeginnerPhotos/buis_building.jpg,52.13352517842564,-106.6383553687173
/BeginnerPhotos/buis_stairs.jpg,52.133283296204034,-106.63812503883585
/BeginnerPhotos/buis_trading_sign.jpg,52.13332334666321,-106.63811726372332
/BeginnerPhotos/geol_building.jpg,52.13154292583444,-106.6345444687661
/BeginnerPhotos/geol_walk.jpg,52.1320392311958,-106.63537600639363
/BeginnerPhotos/murray_building.jpg,52.13096109261986,-106.63477892701916
/BeginnerPhotos/thorv_building.jpg,52.13203876693568,-106.63618903358187
/BeginnerPhotos/thorv_main_staircase.jpg,52.13211351446996,-106.63591985446966
/BeginnerPhotos/trex.jpg,52.13174201703966,-106.63440498226977
